id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
578,FR_Balance,2030,7,3,3,1.221
579,FR_Balance,2030,7,4,4,-0.47730000000000006
580,FR_Balance,2030,7,5,6,2.442
581,FR_Balance,2030,7,7,8,3.7739999999999996
582,FR_Balance,2030,7,9,9,3.7739999999999996
583,FR_Balance,2030,7,10,10,0.0
584,FR_Balance,2030,7,11,12,3.7739999999999996
585,FR_Balance,2030,7,13,14,3.7739999999999996
586,FR_Balance,2030,7,15,15,0.0
587,FR_Balance,2030,7,16,16,2.442
588,FR_Balance,2030,7,17,18,8.713681411332603
589,FR_Balance,2030,7,19,20,20.399797116998904
590,FR_Balance,2030,7,21,21,0.0
591,FR_Balance,2030,7,22,22,8.713681411332603
592,FR_Balance,2030,7,23,24,3.7739999999999996
593,FR_Balance,2030,8,1,2,0.124
594,FR_Balance,2030,8,3,3,0.124
595,FR_Balance,2030,8,4,4,0.0
596,FR_Balance,2030,8,5,6,0.124
597,FR_Balance,2030,8,7,8,0.124
598,FR_Balance,2030,8,9,9,0.124
599,FR_Balance,2030,8,10,10,0.0
600,FR_Balance,2030,8,11,12,0.124
601,FR_Balance,2030,8,13,14,0.124
602,FR_Balance,2030,8,15,15,0.124
603,FR_Balance,2030,8,16,16,0.0
604,FR_Balance,2030,8,17,18,0.124
605,FR_Balance,2030,8,19,20,0.124
606,FR_Balance,2030,8,21,21,1.5841
607,FR_Balance,2030,8,22,22,0.0
608,FR_Balance,2030,8,23,24,0.124
609,FR_Balance,2030,9,1,2,0.17200000000000001
610,FR_Balance,2030,9,3,3,0.17200000000000001
611,FR_Balance,2030,9,4,4,0.0
612,FR_Balance,2030,9,5,6,0.17200000000000001
613,FR_Balance,2030,9,7,8,0.17200000000000001
614,FR_Balance,2030,9,9,9,0.17200000000000001
615,FR_Balance,2030,9,10,10,0.0
616,FR_Balance,2030,9,11,12,0.17200000000000001
617,FR_Balance,2030,9,13,14,0.17200000000000001
618,FR_Balance,2030,9,15,15,0.0
619,FR_Balance,2030,9,16,16,0.17200000000000001
620,FR_Balance,2030,9,17,18,0.17200000000000001
621,FR_Balance,2030,9,19,20,2.1973000000000003
622,FR_Balance,2030,9,21,21,0.08599999999999985
623,FR_Balance,2030,9,22,22,2.1113
624,FR_Balance,2030,9,23,24,0.17200000000000001
625,FR_Balance,2030,10,1,2,3.036
626,FR_Balance,2030,10,3,3,-0.5933999999999999
627,FR_Balance,2030,10,4,4,0.7773999999999999
628,FR_Balance,2030,10,5,6,1.6652000000000002
629,FR_Balance,2030,10,7,8,3.036
630,FR_Balance,2030,10,9,9,0.0
631,FR_Balance,2030,10,10,10,3.036
632,FR_Balance,2030,10,11,12,3.036
633,FR_Balance,2030,10,13,14,3.036
634,FR_Balance,2030,10,15,15,-0.5933999999999999
635,FR_Balance,2030,10,16,16,3.6294
636,FR_Balance,2030,10,17,18,3.036
637,FR_Balance,2030,10,19,20,3.036
638,FR_Balance,2030,10,21,21,-0.5933999999999999
639,FR_Balance,2030,10,22,22,3.6294
640,FR_Balance,2030,10,23,24,0.184
641,LU_Balance,2030,1,1,2,1.0653000000000001
642,LU_Balance,2030,1,3,3,1.0653000000000001
643,LU_Balance,2030,1,4,4,0.0
644,LU_Balance,2030,1,5,6,3.498
645,LU_Balance,2030,1,7,8,3.498
646,LU_Balance,2030,1,9,9,3.498
647,LU_Balance,2030,1,10,10,0.0
648,LU_Balance,2030,1,11,12,3.498
649,LU_Balance,2030,1,13,14,3.498
650,LU_Balance,2030,1,15,15,3.0538999999999974
651,LU_Balance,2030,1,16,16,0.0
652,LU_Balance,2030,1,17,18,3.498
653,LU_Balance,2030,1,19,20,3.498
654,LU_Balance,2030,1,21,21,0.0
655,LU_Balance,2030,1,22,22,1.9186
656,LU_Balance,2030,1,23,24,0.212
657,LU_Balance,2030,2,1,2,0.132
658,LU_Balance,2030,2,3,3,0.132
659,LU_Balance,2030,2,4,4,0.0
660,LU_Balance,2030,2,5,6,0.132
661,LU_Balance,2030,2,7,8,1.1682
662,LU_Balance,2030,2,9,9,0.0
663,LU_Balance,2030,2,10,10,1.1682000000000001
664,LU_Balance,2030,2,11,12,1.1682000000000001
665,LU_Balance,2030,2,13,14,0.6633
666,LU_Balance,2030,2,15,15,0.0
667,LU_Balance,2030,2,16,16,0.6633
668,LU_Balance,2030,2,17,18,2.178
669,LU_Balance,2030,2,19,20,2.178
670,LU_Balance,2030,2,21,21,1.1945999999999999
671,LU_Balance,2030,2,22,22,0.0
672,LU_Balance,2030,2,23,24,0.132
673,LU_Balance,2030,3,1,2,0.116
674,LU_Balance,2030,3,3,3,0.116
675,LU_Balance,2030,3,4,4,0.0
676,LU_Balance,2030,3,5,6,0.116
677,LU_Balance,2030,3,7,8,0.116
678,LU_Balance,2030,3,9,9,0.0
679,LU_Balance,2030,3,10,10,0.116
680,LU_Balance,2030,3,11,12,0.116
681,LU_Balance,2030,3,13,14,0.116
682,LU_Balance,2030,3,15,15,0.0
683,LU_Balance,2030,3,16,16,1.0497999999999998
684,LU_Balance,2030,3,17,18,1.9140000000000001
685,LU_Balance,2030,3,19,20,1.9140000000000001
686,LU_Balance,2030,3,21,21,0.0
687,LU_Balance,2030,3,22,22,0.116
688,LU_Balance,2030,3,23,24,0.116
689,LU_Balance,2030,4,1,2,0.726225
690,LU_Balance,2030,4,3,3,0.726225
691,LU_Balance,2030,4,4,4,0.0
692,LU_Balance,2030,4,5,6,0.726225
693,LU_Balance,2030,4,7,8,0.9901500000000001
694,LU_Balance,2030,4,9,9,0.0
695,LU_Balance,2030,4,10,10,0.99015
696,LU_Balance,2030,4,11,12,0.46230000000000004
697,LU_Balance,2030,4,13,14,0.092
698,LU_Balance,2030,4,15,15,0.0
699,LU_Balance,2030,4,16,16,0.092
700,LU_Balance,2030,4,17,18,1.518
701,LU_Balance,2030,4,19,20,1.518
702,LU_Balance,2030,4,21,21,0.8326
703,LU_Balance,2030,4,22,22,0.0
704,LU_Balance,2030,4,23,24,0.092
705,LU_Balance,2030,5,1,2,0.20800000000000002
706,LU_Balance,2030,5,3,3,0.0
707,LU_Balance,2030,5,4,4,0.20800000000000002
708,LU_Balance,2030,5,5,6,0.20800000000000002
709,LU_Balance,2030,5,7,8,0.20800000000000002
710,LU_Balance,2030,5,9,9,0.20800000000000002
711,LU_Balance,2030,5,10,10,0.0
712,LU_Balance,2030,5,11,12,0.20800000000000002
713,LU_Balance,2030,5,13,14,0.20800000000000002
714,LU_Balance,2030,5,15,15,0.0
715,LU_Balance,2030,5,16,16,0.20800000000000002
716,LU_Balance,2030,5,17,18,0.20800000000000002
717,LU_Balance,2030,5,19,20,0.20800000000000002
718,LU_Balance,2030,5,21,21,0.20800000000000002
719,LU_Balance,2030,5,22,22,0.0
720,LU_Balance,2030,5,23,24,0.20800000000000002
721,LU_Balance,2030,6,1,2,0.4959
722,LU_Balance,2030,6,3,3,0.0
723,LU_Balance,2030,6,4,4,0.4959
724,LU_Balance,2030,6,5,6,0.9198
725,LU_Balance,2030,6,7,8,0.9198
726,LU_Balance,2030,6,9,9,0.9198
727,LU_Balance,2030,6,10,10,0.0
728,LU_Balance,2030,6,11,12,0.07200000000000001
729,LU_Balance,2030,6,13,14,0.07200000000000001
730,LU_Balance,2030,6,15,15,0.0
731,LU_Balance,2030,6,16,16,0.07200000000000001
732,LU_Balance,2030,6,17,18,0.9198
733,LU_Balance,2030,6,19,20,0.9198
734,LU_Balance,2030,6,21,21,0.9198
735,LU_Balance,2030,6,22,22,0.0
736,LU_Balance,2030,6,23,24,0.07200000000000001
737,LU_Balance,2030,7,1,2,0.7437
738,LU_Balance,2030,7,3,3,0.0
739,LU_Balance,2030,7,4,4,0.7437
740,LU_Balance,2030,7,5,6,2.442
741,LU_Balance,2030,7,7,8,3.7739999999999996
742,LU_Balance,2030,7,9,9,3.7739999999999996
743,LU_Balance,2030,7,10,10,0.0
744,LU_Balance,2030,7,11,12,3.7739999999999996
745,LU_Balance,2030,7,13,14,2.442
746,LU_Balance,2030,7,15,15,0.0
747,LU_Balance,2030,7,16,16,2.442
748,LU_Balance,2030,7,17,18,8.713681411332603
749,LU_Balance,2030,7,19,20,20.399797116998904
750,LU_Balance,2030,7,21,21,2.442
751,LU_Balance,2030,7,22,22,0.0
752,LU_Balance,2030,7,23,24,2.442
753,LU_Balance,2030,8,1,2,0.124
754,LU_Balance,2030,8,3,3,0.124
755,LU_Balance,2030,8,4,4,0.0
756,LU_Balance,2030,8,5,6,0.124
757,LU_Balance,2030,8,7,8,0.124
758,LU_Balance,2030,8,9,9,0.124
759,LU_Balance,2030,8,10,10,0.0
760,LU_Balance,2030,8,11,12,0.124
761,LU_Balance,2030,8,13,14,0.124
762,LU_Balance,2030,8,15,15,0.0
763,LU_Balance,2030,8,16,16,0.124
764,LU_Balance,2030,8,17,18,0.124
765,LU_Balance,2030,8,19,20,0.124
766,LU_Balance,2030,8,21,21,1.5841000000000003
767,LU_Balance,2030,8,22,22,0.0
768,LU_Balance,2030,8,23,24,0.124
769,LU_Balance,2030,9,1,2,0.17200000000000001
770,LU_Balance,2030,9,3,3,0.0
771,LU_Balance,2030,9,4,4,0.17200000000000001
772,LU_Balance,2030,9,5,6,0.17200000000000001
773,LU_Balance,2030,9,7,8,0.17200000000000001
774,LU_Balance,2030,9,9,9,0.0
775,LU_Balance,2030,9,10,10,0.17200000000000001
776,LU_Balance,2030,9,11,12,0.17200000000000001
777,LU_Balance,2030,9,13,14,0.17200000000000001
778,LU_Balance,2030,9,15,15,0.0
779,LU_Balance,2030,9,16,16,0.17200000000000001
780,LU_Balance,2030,9,17,18,0.17200000000000001
781,LU_Balance,2030,9,19,20,2.1973000000000003
782,LU_Balance,2030,9,21,21,0.0
783,LU_Balance,2030,9,22,22,2.1973
784,LU_Balance,2030,9,23,24,0.17200000000000001
785,LU_Balance,2030,10,1,2,3.036
786,LU_Balance,2030,10,3,3,3.036
787,LU_Balance,2030,10,4,4,0.0
788,LU_Balance,2030,10,5,6,3.036
789,LU_Balance,2030,10,7,8,3.036
790,LU_Balance,2030,10,9,9,0.0
791,LU_Balance,2030,10,10,10,4.691999999999999
792,LU_Balance,2030,10,11,12,4.691999999999999
793,LU_Balance,2030,10,13,14,4.691999999999999
794,LU_Balance,2030,10,15,15,0.0
795,LU_Balance,2030,10,16,16,4.691999999999999
796,LU_Balance,2030,10,17,18,8.563675
797,LU_Balance,2030,10,19,20,4.691999999999999
798,LU_Balance,2030,10,21,21,3.036
799,LU_Balance,2030,10,22,22,0.0
800,LU_Balance,2030,10,23,24,0.184
801,NL_Balance,2030,1,1,2,1.0653000000000001
802,NL_Balance,2030,1,3,3,0.0
803,NL_Balance,2030,1,4,4,1.0653000000000001
804,NL_Balance,2030,1,5,6,3.498
805,NL_Balance,2030,1,7,8,3.498
806,NL_Balance,2030,1,9,9,3.498
807,NL_Balance,2030,1,10,10,0.0
808,NL_Balance,2030,1,11,12,3.498
809,NL_Balance,2030,1,13,14,3.498
810,NL_Balance,2030,1,15,15,3.7375999999999974
811,NL_Balance,2030,1,16,16,-0.6837
812,NL_Balance,2030,1,17,18,3.498
813,NL_Balance,2030,1,19,20,3.498
814,NL_Balance,2030,1,21,21,-0.6837
815,NL_Balance,2030,1,22,22,2.6023
816,NL_Balance,2030,1,23,24,0.212
817,NL_Balance,2030,2,1,2,0.132
818,NL_Balance,2030,2,3,3,0.132
819,NL_Balance,2030,2,4,4,0.0
820,NL_Balance,2030,2,5,6,0.132
821,NL_Balance,2030,2,7,8,0.15839999999999987
822,NL_Balance,2030,2,9,9,1.5939
823,NL_Balance,2030,2,10,10,-0.42569999999999997
824,NL_Balance,2030,2,11,12,2.178
825,NL_Balance,2030,2,13,14,2.178
826,NL_Balance,2030,2,15,15,0.6633
827,NL_Balance,2030,2,16,16,0.0
828,NL_Balance,2030,2,17,18,2.178
829,NL_Balance,2030,2,19,20,2.178
830,NL_Balance,2030,2,21,21,-0.42569999999999997
831,NL_Balance,2030,2,22,22,1.6202999999999999
832,NL_Balance,2030,2,23,24,0.132
833,NL_Balance,2030,3,1,2,0.116
834,NL_Balance,2030,3,3,3,0.116
835,NL_Balance,2030,3,4,4,0.0
836,NL_Balance,2030,3,5,6,0.116
837,NL_Balance,2030,3,7,8,0.116
838,NL_Balance,2030,3,9,9,0.0
839,NL_Balance,2030,3,10,10,0.116
840,NL_Balance,2030,3,11,12,0.116
841,NL_Balance,2030,3,13,14,0.116
842,NL_Balance,2030,3,15,15,0.0
843,NL_Balance,2030,3,16,16,0.116
844,NL_Balance,2030,3,17,18,0.116
845,NL_Balance,2030,3,19,20,0.116
846,NL_Balance,2030,3,21,21,0.116
847,NL_Balance,2030,3,22,22,0.0
848,NL_Balance,2030,3,23,24,0.116
849,NL_Balance,2030,4,1,2,0.092
850,NL_Balance,2030,4,3,3,0.0
851,NL_Balance,2030,4,4,4,0.092
852,NL_Balance,2030,4,5,6,0.092
853,NL_Balance,2030,4,7,8,0.9901500000000001
854,NL_Balance,2030,4,9,9,0.0
855,NL_Balance,2030,4,10,10,0.99015
856,NL_Balance,2030,4,11,12,0.46230000000000004
857,NL_Balance,2030,4,13,14,0.46230000000000004
858,NL_Balance,2030,4,15,15,0.092
859,NL_Balance,2030,4,16,16,0.0
860,NL_Balance,2030,4,17,18,1.518
861,NL_Balance,2030,4,19,20,1.518
862,NL_Balance,2030,4,21,21,0.0
863,NL_Balance,2030,4,22,22,0.092
864,NL_Balance,2030,4,23,24,0.092
865,NL_Balance,2030,5,1,2,0.20800000000000002
866,NL_Balance,2030,5,3,3,0.0
867,NL_Balance,2030,5,4,4,0.20800000000000002
868,NL_Balance,2030,5,5,6,0.20800000000000002
869,NL_Balance,2030,5,7,8,0.20800000000000002
870,NL_Balance,2030,5,9,9,0.0
871,NL_Balance,2030,5,10,10,0.20800000000000002
872,NL_Balance,2030,5,11,12,0.20800000000000002
873,NL_Balance,2030,5,13,14,0.20800000000000002
874,NL_Balance,2030,5,15,15,0.0
875,NL_Balance,2030,5,16,16,0.20800000000000002
876,NL_Balance,2030,5,17,18,0.20800000000000002
877,NL_Balance,2030,5,19,20,0.20800000000000002
878,NL_Balance,2030,5,21,21,0.20800000000000002
879,NL_Balance,2030,5,22,22,0.0
880,NL_Balance,2030,5,23,24,0.20800000000000002
881,NL_Balance,2030,6,1,2,0.4959
882,NL_Balance,2030,6,3,3,0.4599
883,NL_Balance,2030,6,4,4,0.03600000000000003
884,NL_Balance,2030,6,5,6,0.9198
885,NL_Balance,2030,6,7,8,0.9198
886,NL_Balance,2030,6,9,9,0.03600000000000003
887,NL_Balance,2030,6,10,10,0.8837999999999999
888,NL_Balance,2030,6,11,12,0.07200000000000001
889,NL_Balance,2030,6,13,14,0.4959
890,NL_Balance,2030,6,15,15,0.4599
891,NL_Balance,2030,6,16,16,0.03600000000000003
892,NL_Balance,2030,6,17,18,0.9198
893,NL_Balance,2030,6,19,20,0.9198
894,NL_Balance,2030,6,21,21,0.03600000000000003
895,NL_Balance,2030,6,22,22,0.8837999999999999
896,NL_Balance,2030,6,23,24,0.07200000000000001
897,NL_Balance,2030,7,1,2,0.7437
898,NL_Balance,2030,7,3,3,1.221
899,NL_Balance,2030,7,4,4,-0.47730000000000006
900,NL_Balance,2030,7,5,6,2.442
901,NL_Balance,2030,7,7,8,3.7739999999999996
902,NL_Balance,2030,7,9,9,3.7739999999999996
903,NL_Balance,2030,7,10,10,0.0
904,NL_Balance,2030,7,11,12,3.7739999999999996
905,NL_Balance,2030,7,13,14,3.7739999999999996
906,NL_Balance,2030,7,15,15,3.7080749999999982
907,NL_Balance,2030,7,16,16,0.0
908,NL_Balance,2030,7,17,18,8.713681411332603
909,NL_Balance,2030,7,19,20,20.399797116998904
910,NL_Balance,2030,7,21,21,2.442
911,NL_Balance,2030,7,22,22,0.0
912,NL_Balance,2030,7,23,24,2.442
913,NL_Balance,2030,8,1,2,0.124
914,NL_Balance,2030,8,3,3,0.124
915,NL_Balance,2030,8,4,4,0.0
916,NL_Balance,2030,8,5,6,0.124
917,NL_Balance,2030,8,7,8,0.124
918,NL_Balance,2030,8,9,9,0.0
919,NL_Balance,2030,8,10,10,0.124
920,NL_Balance,2030,8,11,12,0.124
921,NL_Balance,2030,8,13,14,0.124
922,NL_Balance,2030,8,15,15,0.0
923,NL_Balance,2030,8,16,16,0.124
924,NL_Balance,2030,8,17,18,0.124
925,NL_Balance,2030,8,19,20,0.124
926,NL_Balance,2030,8,21,21,0.124
927,NL_Balance,2030,8,22,22,0.0
928,NL_Balance,2030,8,23,24,0.124
929,NL_Balance,2030,9,1,2,0.17200000000000001
930,NL_Balance,2030,9,3,3,0.0
931,NL_Balance,2030,9,4,4,0.17200000000000001
932,NL_Balance,2030,9,5,6,0.17200000000000001
933,NL_Balance,2030,9,7,8,0.17200000000000001
934,NL_Balance,2030,9,9,9,0.0
935,NL_Balance,2030,9,10,10,0.17200000000000001
936,NL_Balance,2030,9,11,12,0.17200000000000001
937,NL_Balance,2030,9,13,14,0.17200000000000001
938,NL_Balance,2030,9,15,15,0.17200000000000001
939,NL_Balance,2030,9,16,16,0.0
940,NL_Balance,2030,9,17,18,0.17200000000000001
941,NL_Balance,2030,9,19,20,2.1973000000000003
942,NL_Balance,2030,9,21,21,2.1973
943,NL_Balance,2030,9,22,22,0.0
944,NL_Balance,2030,9,23,24,0.17200000000000001
945,NL_Balance,2030,10,1,2,3.036
946,NL_Balance,2030,10,3,3,0.0
947,NL_Balance,2030,10,4,4,3.036
948,NL_Balance,2030,10,5,6,3.036
949,NL_Balance,2030,10,7,8,3.036
950,NL_Balance,2030,10,9,9,4.691999999999999
951,NL_Balance,2030,10,10,10,0.0
952,NL_Balance,2030,10,11,12,4.691999999999999
953,NL_Balance,2030,10,13,14,4.691999999999999
954,NL_Balance,2030,10,15,15,4.691999999999999
955,NL_Balance,2030,10,16,16,0.0
956,NL_Balance,2030,10,17,18,8.563675
957,NL_Balance,2030,10,19,20,4.691999999999999
958,NL_Balance,2030,10,21,21,-2.249399999999999
959,NL_Balance,2030,10,22,22,5.285399999999999
960,NL_Balance,2030,10,23,24,0.184
961,UK_Balance,2030,1,1,2,0.212
962,UK_Balance,2030,1,3,3,0.0
963,UK_Balance,2030,1,4,4,0.212
964,UK_Balance,2030,1,5,6,0.212
965,UK_Balance,2030,1,7,8,0.212
966,UK_Balance,2030,1,9,9,3.498
967,UK_Balance,2030,1,10,10,0.0
968,UK_Balance,2030,1,11,12,3.498
969,UK_Balance,2030,1,13,14,3.498
970,UK_Balance,2030,1,15,15,0.0
971,UK_Balance,2030,1,16,16,0.212
972,UK_Balance,2030,1,17,18,0.212
973,UK_Balance,2030,1,19,20,3.498
974,UK_Balance,2030,1,21,21,0.0
975,UK_Balance,2030,1,22,22,0.212
976,UK_Balance,2030,1,23,24,0.212
977,UK_Balance,2030,2,1,2,0.132
978,UK_Balance,2030,2,3,3,0.0
979,UK_Balance,2030,2,4,4,0.132
980,UK_Balance,2030,2,5,6,0.132
981,UK_Balance,2030,2,7,8,0.132
982,UK_Balance,2030,2,9,9,1.1682000000000001
983,UK_Balance,2030,2,10,10,0.0
984,UK_Balance,2030,2,11,12,2.178
985,UK_Balance,2030,2,13,14,2.178
986,UK_Balance,2030,2,15,15,2.178
987,UK_Balance,2030,2,16,16,0.0
988,UK_Balance,2030,2,17,18,2.178
989,UK_Balance,2030,2,19,20,2.178
990,UK_Balance,2030,2,21,21,1.1945999999999999
991,UK_Balance,2030,2,22,22,0.0
992,UK_Balance,2030,2,23,24,0.132
993,UK_Balance,2030,3,1,2,0.116
994,UK_Balance,2030,3,3,3,0.0
995,UK_Balance,2030,3,4,4,0.116
996,UK_Balance,2030,3,5,6,0.116
997,UK_Balance,2030,3,7,8,0.116
998,UK_Balance,2030,3,9,9,0.0
999,UK_Balance,2030,3,10,10,0.116
1000,UK_Balance,2030,3,11,12,0.116
1001,UK_Balance,2030,3,13,14,0.116
1002,UK_Balance,2030,3,15,15,0.0
1003,UK_Balance,2030,3,16,16,0.116
1004,UK_Balance,2030,3,17,18,0.116
1005,UK_Balance,2030,3,19,20,0.116
1006,UK_Balance,2030,3,21,21,0.116
1007,UK_Balance,2030,3,22,22,0.0
1008,UK_Balance,2030,3,23,24,0.116
1009,UK_Balance,2030,4,1,2,0.092
1010,UK_Balance,2030,4,3,3,0.0
1011,UK_Balance,2030,4,4,4,0.092
1012,UK_Balance,2030,4,5,6,0.092
1013,UK_Balance,2030,4,7,8,0.092
1014,UK_Balance,2030,4,9,9,0.092
1015,UK_Balance,2030,4,10,10,0.0
1016,UK_Balance,2030,4,11,12,0.092
1017,UK_Balance,2030,4,13,14,0.092
1018,UK_Balance,2030,4,15,15,0.092
1019,UK_Balance,2030,4,16,16,0.0
1020,UK_Balance,2030,4,17,18,0.092
1021,UK_Balance,2030,4,19,20,0.092
1022,UK_Balance,2030,4,21,21,0.0
1023,UK_Balance,2030,4,22,22,0.092
1024,UK_Balance,2030,4,23,24,0.092
1025,UK_Balance,2030,5,1,2,0.20800000000000002
1026,UK_Balance,2030,5,3,3,0.20800000000000002
1027,UK_Balance,2030,5,4,4,0.0
1028,UK_Balance,2030,5,5,6,0.20800000000000002
1029,UK_Balance,2030,5,7,8,0.20800000000000002
1030,UK_Balance,2030,5,9,9,0.20800000000000002
1031,UK_Balance,2030,5,10,10,0.0
1032,UK_Balance,2030,5,11,12,0.20800000000000002
1033,UK_Balance,2030,5,13,14,0.20800000000000002
1034,UK_Balance,2030,5,15,15,0.20800000000000002
1035,UK_Balance,2030,5,16,16,0.0
1036,UK_Balance,2030,5,17,18,0.20800000000000002
1037,UK_Balance,2030,5,19,20,0.20800000000000002
1038,UK_Balance,2030,5,21,21,0.0
1039,UK_Balance,2030,5,22,22,0.20800000000000002
1040,UK_Balance,2030,5,23,24,0.20800000000000002
1041,UK_Balance,2030,6,1,2,0.07200000000000001
1042,UK_Balance,2030,6,3,3,0.0
1043,UK_Balance,2030,6,4,4,0.07200000000000001
1044,UK_Balance,2030,6,5,6,0.07200000000000001
1045,UK_Balance,2030,6,7,8,0.07200000000000001
1046,UK_Balance,2030,6,9,9,0.9198
1047,UK_Balance,2030,6,10,10,0.0
1048,UK_Balance,2030,6,11,12,0.07200000000000001
1049,UK_Balance,2030,6,13,14,0.07200000000000001
1050,UK_Balance,2030,6,15,15,0.07200000000000001
1051,UK_Balance,2030,6,16,16,0.0
1052,UK_Balance,2030,6,17,18,0.07200000000000001
1053,UK_Balance,2030,6,19,20,0.07200000000000001
1054,UK_Balance,2030,6,21,21,0.07200000000000001
1055,UK_Balance,2030,6,22,22,0.0
1056,UK_Balance,2030,6,23,24,0.07200000000000001
1057,UK_Balance,2030,7,1,2,0.148
1058,UK_Balance,2030,7,3,3,0.0
1059,UK_Balance,2030,7,4,4,0.148
1060,UK_Balance,2030,7,5,6,0.148
1061,UK_Balance,2030,7,7,8,2.442
1062,UK_Balance,2030,7,9,9,0.0
1063,UK_Balance,2030,7,10,10,3.7739999999999996
1064,UK_Balance,2030,7,11,12,3.7739999999999996
1065,UK_Balance,2030,7,13,14,3.7739999999999996
1066,UK_Balance,2030,7,15,15,3.7080749999999982
1067,UK_Balance,2030,7,16,16,0.0
1068,UK_Balance,2030,7,17,18,8.713681411332603
1069,UK_Balance,2030,7,19,20,20.399797116998904
1070,UK_Balance,2030,7,21,21,0.0
1071,UK_Balance,2030,7,22,22,2.442
1072,UK_Balance,2030,7,23,24,0.148
1073,UK_Balance,2030,8,1,2,0.124
1074,UK_Balance,2030,8,3,3,0.124
1075,UK_Balance,2030,8,4,4,0.0
1076,UK_Balance,2030,8,5,6,0.124
1077,UK_Balance,2030,8,7,8,0.124
1078,UK_Balance,2030,8,9,9,0.124
1079,UK_Balance,2030,8,10,10,0.0
1080,UK_Balance,2030,8,11,12,0.124
1081,UK_Balance,2030,8,13,14,0.124
1082,UK_Balance,2030,8,15,15,0.0
1083,UK_Balance,2030,8,16,16,0.124
1084,UK_Balance,2030,8,17,18,0.124
1085,UK_Balance,2030,8,19,20,0.124
1086,UK_Balance,2030,8,21,21,0.0
1087,UK_Balance,2030,8,22,22,0.124
1088,UK_Balance,2030,8,23,24,0.124
1089,UK_Balance,2030,9,1,2,0.17200000000000001
1090,UK_Balance,2030,9,3,3,0.17200000000000001
1091,UK_Balance,2030,9,4,4,0.0
1092,UK_Balance,2030,9,5,6,0.17200000000000001
1093,UK_Balance,2030,9,7,8,0.17200000000000001
1094,UK_Balance,2030,9,9,9,0.17200000000000001
1095,UK_Balance,2030,9,10,10,0.0
1096,UK_Balance,2030,9,11,12,0.17200000000000001
1097,UK_Balance,2030,9,13,14,0.17200000000000001
1098,UK_Balance,2030,9,15,15,0.17200000000000001
1099,UK_Balance,2030,9,16,16,0.0
1100,UK_Balance,2030,9,17,18,0.17200000000000001
1101,UK_Balance,2030,9,19,20,2.1973000000000003
1102,UK_Balance,2030,9,21,21,0.0
1103,UK_Balance,2030,9,22,22,2.1973
1104,UK_Balance,2030,9,23,24,0.17200000000000001
1105,UK_Balance,2030,10,1,2,0.184
1106,UK_Balance,2030,10,3,3,0.0
1107,UK_Balance,2030,10,4,4,0.184
1108,UK_Balance,2030,10,5,6,0.184
1109,UK_Balance,2030,10,7,8,3.036
1110,UK_Balance,2030,10,9,9,0.0
1111,UK_Balance,2030,10,10,10,4.691999999999999
1112,UK_Balance,2030,10,11,12,4.691999999999999
1113,UK_Balance,2030,10,13,14,4.691999999999999
1114,UK_Balance,2030,10,15,15,0.0
1115,UK_Balance,2030,10,16,16,4.691999999999999
1116,UK_Balance,2030,10,17,18,8.563675
1117,UK_Balance,2030,10,19,20,4.691999999999999
1118,UK_Balance,2030,10,21,21,3.036
1119,UK_Balance,2030,10,22,22,0.0
1120,UK_Balance,2030,10,23,24,0.184
